Source,Target,Weight,Type
Male_Franz_2,Male_Graf Hector Berg_3,1,undirected
Male_Franz_3,Male_Franz_2,6,undirected
Male_Franz_3,Male_Fürst Limburg_2,1,undirected
Male_Franz_3,Male_Graf Hector Berg_3,5,undirected
Male_Franz_3,Male_Graf Lazáry_2,1,undirected
Male_Franz_3,Male_Kurt_3,4,undirected
Male_Fürst Limburg_2,Male_Franz_3,1,undirected
Male_Fürst Limburg_2,Male_Graf Hector Berg_1,1,undirected
Male_Fürst Limburg_2,Male_Graf Lazáry_2,6,undirected
Male_Fürst Limburg_2,Male_Kurt_3,3,undirected
Male_Graf Hector Berg_1,Male_Fürst Limburg_2,1,undirected
Male_Graf Hector Berg_1,Male_Graf Hector Berg_3,3,undirected
Male_Graf Hector Berg_1,Male_Graf Hochburg_1,2,undirected
Male_Graf Hector Berg_2,Female_Therese_3,2,undirected
Male_Graf Hector Berg_2,Male_Franz_2,5,undirected
Male_Graf Hector Berg_2,Male_Graf Turnau_2,2,undirected
Male_Graf Hector Berg_3,Female_Claudine_1,4,undirected
Male_Graf Hector Berg_3,Male_Franz_2,1,undirected
Male_Graf Hector Berg_3,Male_Franz_3,5,undirected
Male_Graf Hector Berg_3,Male_Graf Hector Berg_1,3,undirected
Male_Graf Hector Berg_3,Male_Graf Turnau_2,5,undirected
Male_Graf Hector Berg_3,Male_Kurt_3,2,undirected
Male_Graf Hochburg_1,Female_Gräfin von Thal_1,2,undirected
Male_Graf Hochburg_1,Female_Therese_1,2,undirected
Male_Graf Hochburg_1,Male_Graf Hector Berg_1,2,undirected
Male_Graf Hochburg_1,Male_Robert_1,5,undirected
Male_Graf Hochburg_1,Male_Robert_3,1,undirected
Male_Graf Hochburg_2,Female_Therese_1,4,undirected
Male_Graf Hochburg_2,Male_Kurt_2,5,undirected
Male_Graf Hochburg_2,Male_Paul_1,2,undirected
Male_Graf Hochburg_3,Female_Sarah_3,5,undirected
Male_Graf Hochburg_3,Female_Therese_1,4,undirected
Male_Graf Hochburg_3,Male_Robert_1,1,undirected
Male_Graf Lazáry_2,Female_Claudine_2,5,undirected
Male_Graf Lazáry_2,Male_Franz_3,1,undirected
Male_Graf Lazáry_2,Male_Fürst Limburg_2,6,undirected
Male_Graf Turnau_2,Female_Claudine_1,2,undirected
Male_Graf Turnau_2,Female_Melanie_1,1,undirected
Male_Graf Turnau_2,Male_Graf Hector Berg_2,2,undirected
Male_Graf Turnau_2,Male_Graf Hector Berg_3,5,undirected
Male_Graf Turnau_2,Male_Kurt_2,2,undirected
Male_Graf Turnau_2,Male_Robert_2,5,undirected
Male_Kurt_2,Female_Claudine_2,2,undirected
Male_Kurt_2,Male_Graf Hochburg_2,5,undirected
Male_Kurt_2,Male_Graf Turnau_2,2,undirected
Male_Kurt_2,Male_Robert_3,1,undirected
Male_Kurt_3,Male_Franz_3,4,undirected
Male_Kurt_3,Male_Fürst Limburg_2,3,undirected
Male_Kurt_3,Male_Graf Hector Berg_3,2,undirected
Male_Paul_1,Male_Graf Hochburg_2,2,undirected
Male_Paul_1,Male_Paul_3,6,undirected
Male_Paul_1,Male_Robert_1,3,undirected
Male_Paul_2,Female_Gräfin Nordheim_2,4,undirected
Male_Paul_2,Female_Sarah_2,1,undirected
Male_Paul_2,Female_Sarah_3,2,undirected
Male_Paul_2,Female_Therese_2,6,undirected
Male_Paul_2,Female_Therese_3,3,undirected
Male_Paul_3,Female_Gräfin Nordheim_1,3,undirected
Male_Paul_3,Female_Gräfin Nordheim_3,3,undirected
Male_Paul_3,Female_Sarah_1,4,undirected
Male_Paul_3,Male_Paul_1,6,undirected
Male_Robert_1,Female_Sarah_1,1,undirected
Male_Robert_1,Female_Therese_1,6,undirected
Male_Robert_1,Male_Graf Hochburg_1,5,undirected
Male_Robert_1,Male_Graf Hochburg_3,1,undirected
Male_Robert_1,Male_Paul_1,3,undirected
Male_Robert_1,Male_Robert_2,1,undirected
Male_Robert_2,Female_Melanie_2,2,undirected
Male_Robert_2,Female_Therese_1,2,undirected
Male_Robert_2,Female_Therese_2,1,undirected
Male_Robert_2,Male_Graf Turnau_2,5,undirected
Male_Robert_2,Male_Robert_1,1,undirected
Male_Robert_3,Female_Gräfin von Thal_1,2,undirected
Male_Robert_3,Female_Sarah_3,3,undirected
Male_Robert_3,Male_Graf Hochburg_1,1,undirected
Male_Robert_3,Male_Kurt_2,1,undirected
